id,flightType,SDT,STA,ETA,ATA,RTK,TER,FBR,LBR,BDC,FLC,airlineLogo,FLN,REG,statusCode,statusTextDe,statusTextEn,airportName,cityDe,cityEn,search,POR,ICT,TYP,TYS,model,manufacturerName,isSchengen,isCommercial,airline,codeShare,viaAirportName,viaCityDe,viaCityEn,STD,ETD,ATD,CAM,CAA,GAT,PDS,EBT,CIR
1650811,D,2024-06-18T00:00:00Z,,,,,,,,,LY,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/elalisrael.jpg?vs=1&rev=57437738f72f4e4ba55016e5afe389d0,348,,,,,Ben Gurion Airport,Tel Aviv,Tel Aviv,LY348 LY 348 EL AL  TLV Ben Gurion Airport Tel Aviv Tel Aviv       SK_3188_SAS LY0348 LY 0348 SK3188 SK 3188,,B738,73H,73H,B737-800 (Winglets),Boeing,,True,EL AL,SK_3188_SAS,,,,2024-06-18T10:30:00Z,,,,,,TLV,,
1650812,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1218,,,,,Gardermoen,Oslo,Oslo,LX1218 LX 1218 SWISS  OSL Gardermoen Oslo Oslo       SK_3540_SAS SK3540 SK 3540,,E290,EMJ,290,ERJ-190 E2,Embraer,True,True,SWISS,SK_3540_SAS,,,,2024-06-18T19:10:00Z,,,,,,OSL,,
1650813,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,2276,,,,,Jože Pucnik Airport,Ljubljana,Ljubljana,"LX2276 LX 2276 SWISS  LJU Jože Pucnik Airport Ljubljana Ljubljana       SQ_2916_SIA, TP_8454_TAP SQ2916 SQ 2916 TP8454 TP 8454",,BCS3,220,223,A220-300,Airbus,True,True,SWISS,"SQ_2916_SIA, TP_8454_TAP",,,,2024-06-18T15:20:00Z,,,,,,LJU,,
1650814,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1884,,,,,Henri Coanda,Bukarest,Bucharest,LX1884 LX 1884 SWISS  OTP Henri Coanda Bukarest Bucharest       AC_6769_ACA AC6769 AC 6769,,BCS3,220,223,A220-300,Airbus,,True,SWISS,AC_6769_ACA,,,,2024-06-18T10:00:00Z,,,,,,OTP,,
1650815,D,2024-06-18T00:00:00Z,,,,,,,,,BA,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/british.svg?vs=1&rev=a665e55df3da4cb4aab06cb75fcd95c8,717,,,,,Heathrow,London,London,"BA717 BA 717 BRITISH AIRWAYS  LHR Heathrow London London       CX_7204_CPA, QR_9775_QTR BA0717 BA 0717 CX7204 CX 7204 QR9775 QR 9775",,A20N,32N,32N,A320 Neo,Airbus,,True,BRITISH AIRWAYS,"CX_7204_CPA, QR_9775_QTR",,,,2024-06-18T16:50:00Z,,,,,,LHR,,
1650816,D,2024-06-18T00:00:00Z,,,,,,,,,AF,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/airfrance.svg?vs=1&rev=ac4f1e3e338f47afae62d764d8c698d8,1615,,,,,Ch. De Gaulle,Paris,Paris,AF1615 AF 1615 AIR FRANCE  CDG Ch. De Gaulle Paris Paris       ,,BCS3,220,223,A220-300,Airbus,True,True,AIR FRANCE,,,,,2024-06-18T12:35:00Z,,,,,,CDG,,
1650817,D,2024-06-18T00:00:00Z,,,,,,,,,KL,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/klm.svg?vs=1&rev=4b8ef62311eb45909066dc822fca5058,1926,,,,,Schiphol,Amsterdam,Amsterdam,KL1926 KL 1926 KLM ROYAL DUTCH AIRL  AMS Schiphol Amsterdam Amsterdam       ,,E295,EMJ,295,ERJ-195 E2,Embraer,True,True,KLM ROYAL DUTCH AIRL,,,,,2024-06-18T17:25:00Z,,,,,,AMS,,
1650818,D,2024-06-18T00:00:00Z,,,,,,,,,EW,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/euro.svg?vs=1&rev=e18b64616a2d46b4a346fd2f517c9895,8763,,,,,Brandenburg Airport,Berlin,Berlin,EW8763 EW 8763 EUROWINGS  BER Brandenburg Airport Berlin Berlin       ,,A320,32A,32A,A320,Airbus,True,True,EUROWINGS,,,,,2024-06-18T18:15:00Z,,,,,,BER,,
1650819,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,464,,,,,City,London,London,LX464 LX 464 SWISS  LCY City London London        LX0464 LX 0464,,BCS1,220,221,A220-100,Airbus,,True,SWISS,,,,,2024-06-18T14:45:00Z,,,,,,LCY,,
1650820,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,222,,,,,Rafic Hariri International,Beirut,Beirut,LX222 LX 222 SWISS  BEY Rafic Hariri International Beirut Beirut        LX0222 LX 0222,,A20N,32N,32N,A320 Neo,Airbus,,True,SWISS,,,,,2024-06-18T05:35:00Z,,,,,,BEY,,
1650821,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,016,,,,,John F. Kennedy International Airport,New York,New York,LX016 LX 016 SWISS  JFK John F. Kennedy International Airport New York New York       UA_9718_UAL LX16 LX0016 LX 0016 UA9718 UA 9718,,A333,330,333,A330-300,Airbus,,True,SWISS,UA_9718_UAL,,,,2024-06-18T08:00:00Z,,,,,,JFK,,
1650822,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1068,,,,,Main Intl.,Frankfurt,Frankfurt,LX1068 LX 1068 SWISS  FRA Main Intl. Frankfurt Frankfurt       LH_5737_DLH LH5737 LH 5737,,E290,EMJ,290,ERJ-190 E2,Embraer,True,True,SWISS,LH_5737_DLH,,,,2024-06-18T05:00:00Z,,,,,,FRA,,
1650823,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1056,,,,,Airport,Hamburg,Hamburg,LX1056 LX 1056 SWISS  HAM Airport Hamburg Hamburg       SQ_2956_SIA SQ2956 SQ 2956,,A320,320,320,A320,Airbus,True,True,SWISS,SQ_2956_SIA,,,,2024-06-18T10:35:00Z,,,,,,HAM,,
1650824,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1412,,,,,Nikola Tesla Airport,Belgrad,Belgrade,LX1412 LX 1412 SWISS  BEG Nikola Tesla Airport Belgrad Belgrade       ,,BCS1,220,221,A220-100,Airbus,,True,SWISS,,,,,2024-06-18T05:10:00Z,,,,,,BEG,,
1650825,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1666,,,,,Marco Polo Airport,Venedig,Venice,LX1666 LX 1666 SWISS  VCE Marco Polo Airport Venedig Venice       ,,BCS1,220,221,A220-100,Airbus,True,True,SWISS,,,,,2024-06-18T19:25:00Z,,,,,,VCE,,
1650826,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1678,,,,,Peretola,Florenz,Florence,LX1678 LX 1678 SWISS  FLR Peretola Florenz Florence       CX_6603_CPA CX6603 CX 6603,,E295,EMJ,295,ERJ-195 E2,Embraer,True,True,SWISS,CX_6603_CPA,,,,2024-06-18T06:05:00Z,,,,,,FLR,,
1650827,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,638,,,,,Ch. De Gaulle,Paris,Paris,LX638 LX 638 SWISS  CDG Ch. De Gaulle Paris Paris        LX0638 LX 0638,,BCS3,220,223,A220-300,Airbus,True,True,SWISS,,,,,2024-06-18T10:55:00Z,,,,,,CDG,,
1650828,D,2024-06-18T00:00:00Z,,,,,,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,284,,,,,Airport,Madeira,Madeira,WK284 WK 284 EDELWEISS  FNC Airport Madeira Madeira       LX_8284_SWR WK0284 WK 0284 LX8284 LX 8284,,A320,320,320,A320,Airbus,True,True,EDELWEISS,LX_8284_SWR,,,,2024-06-18T04:10:00Z,,,,,,FNC,,
1650829,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,072,,,,,Dulles,Washington,Washington,LX072 LX 072 SWISS  IAD Dulles Washington Washington       UA_9754_UAL LX72 LX0072 LX 0072 UA9754 UA 9754,,A333,330,333,A330-300,Airbus,,True,SWISS,UA_9754_UAL,,,,2024-06-18T10:55:00Z,,,,,,IAD,,
1650830,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1164,,,,,Airport,Stuttgart,Stuttgart,"LX1164 LX 1164 SWISS  STR Airport Stuttgart Stuttgart       AC_6771_ACA, CX_6609_CPA, SQ_2926_SIA AC6771 AC 6771 CX6609 CX 6609 SQ2926 SQ 2926",,A320,320,320,A320,Airbus,True,True,SWISS,"AC_6771_ACA, CX_6609_CPA, SQ_2926_SIA",,,,2024-06-18T07:35:00Z,,,,,,STR,,
1650831,D,2024-06-18T00:00:00Z,,,,,,,,,OS,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/austrian.png?vs=1&rev=4ef32f2bea6841cf8c95271557f34132,552,,,,,Schwechat,Wien,Vienna,OS552 OS 552 AUSTRIAN AIRLINES  VIE Schwechat Wien Vienna        OS0552 OS 0552,,E195,EMJ,E95,ERJ-190-200,Embraer,True,True,AUSTRIAN AIRLINES,,,,,2024-06-18T08:40:00Z,,,,,,VIE,,
1650832,D,2024-06-18T00:00:00Z,,,,,,,,,TU,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/tunis.svg?vs=1&rev=9c3553114d4b46078edbf3c33eee38a0,603,,,,,Carthage,Tunis,Tunis,TU603 TU 603 TUNISAIR  TUN Carthage Tunis Tunis        TU0603 TU 0603,,A320,32A,32A,A320,Airbus,,True,TUNISAIR,,,,,2024-06-18T12:15:00Z,,,,,,TUN,,
1650833,D,2024-06-18T00:00:00Z,,,,,,,,,SK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/sas.svg?vs=1&rev=c5a1ac02c0d54e969e619aefd78e5cb2,610,,,,,Kastrup,Kopenhagen,Copenhagen,"SK610 SK 610 SCANDINAVIAN  CPH Kastrup Kopenhagen Copenhagen       LX_4700_SWR, OU_5680_CTN SK0610 SK 0610 LX4700 LX 4700 OU5680 OU 5680",,CRJ9,CR9,CR9,CL-600 Regional Jet CRJ-900,Mitsubishi,True,True,SCANDINAVIAN,"LX_4700_SWR, OU_5680_CTN",,,,2024-06-18T18:25:00Z,,,,,,CPH,,
1650834,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,2156,,,,,International Airport,Palma De Mallorca,Palma De Mallorca,LX2156 LX 2156 SWISS  PMI International Airport Palma De Mallorca Palma De Mallorca       ,,BCS3,220,223,A220-300,Airbus,True,True,SWISS,,,,,2024-06-18T10:10:00Z,,,,,,PMI,,
1650835,D,2024-06-18T00:00:00Z,,,,,,,,,EY,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/etihad.svg?vs=1&rev=e0a5d87f681e422c9b65e605ba1f0e44,074,,,,,International Airport,Abu Dhabi,Abu Dhabi,EY074 EY 074 ETIHAD AIRWAYS  AUH International Airport Abu Dhabi Abu Dhabi       LX_4200_SWR EY74 EY0074 EY 0074 LX4200 LX 4200,,A35K,350,351,A350-1000,Airbus,,True,ETIHAD AIRWAYS,LX_4200_SWR,,,,2024-06-18T09:15:00Z,,,,,,AUH,,
1650836,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,976,,,,,Brandenburg Airport,Berlin,Berlin,LX976 LX 976 SWISS  BER Brandenburg Airport Berlin Berlin        LX0976 LX 0976,,A320,320,320,A320,Airbus,True,True,SWISS,,,,,2024-06-18T06:40:00Z,,,,,,BER,,
1650837,D,2024-06-18T00:00:00Z,,,,,,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,324,,,,,Airport,Kalamata,Kalamata,WK324 WK 324 EDELWEISS  KLX Airport Kalamata Kalamata       LX_8324_SWR WK0324 WK 0324 LX8324 LX 8324,,A320,320,320,A320,Airbus,True,True,EDELWEISS,LX_8324_SWR,,,,2024-06-18T09:55:00Z,,,,,,KLX,,
1650838,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,2142,,,,,International Airport,Valencia,Valencia,LX2142 LX 2142 SWISS  VLC International Airport Valencia Valencia       AC_6782_ACA AC6782 AC 6782,,A320,320,320,A320,Airbus,True,True,SWISS,AC_6782_ACA,,,,2024-06-18T10:05:00Z,,,,,,VLC,,
1650839,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,734,,,,,Schiphol,Amsterdam,Amsterdam,LX734 LX 734 SWISS  AMS Schiphol Amsterdam Amsterdam        LX0734 LX 0734,,BCS3,220,223,A220-300,Airbus,True,True,SWISS,,,,,2024-06-18T15:35:00Z,,,,,,AMS,,
1650840,D,2024-06-18T00:00:00Z,,,,,,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,300,,,,,Keflavik International Airport,Reykjavík,Reykjavík,WK300 WK 300 EDELWEISS  KEF Keflavik International Airport Reykjavík Reykjavík       LX_8300_SWR WK0300 WK 0300 LX8300 LX 8300,,A320,320,320,A320,Airbus,True,True,EDELWEISS,LX_8300_SWR,,,,2024-06-18T09:40:00Z,,,,,,KEF,,
1650841,D,2024-06-18T00:00:00Z,,,,,,,,,IB,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/iberia.svg?vs=1&rev=9e931eff02794460a4a0ba71a37ef138,3471,,,,,Barajaz - Adolfo Suárez Airport,Madrid,Madrid,IB3471 IB 3471 IBERIA  MAD Barajaz - Adolfo Suárez Airport Madrid Madrid       ,,A321,321,321,A321,Airbus,True,True,IBERIA,,,,,2024-06-18T17:40:00Z,,,,,,MAD,,
1650842,D,2024-06-18T00:00:00Z,,,,,,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,348,,,,,N. Kazantzakis International Airport,Heraklion,Heraklion,WK348 WK 348 EDELWEISS  HER N. Kazantzakis International Airport Heraklion Heraklion       LX_8348_SWR WK0348 WK 0348 LX8348 LX 8348,,A320,320,320,A320,Airbus,True,True,EDELWEISS,LX_8348_SWR,,,,2024-06-18T14:00:00Z,,,,,,HER,,
1650843,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1578,,,,,Schwechat,Wien,Vienna,"LX1578 LX 1578 SWISS  VIE Schwechat Wien Vienna       AC_6776_ACA, OS_8804_AUA, SQ_2978_SIA, UA_9786_UAL AC6776 AC 6776 OS8804 OS 8804 SQ2978 SQ 2978 UA9786 UA 9786",,BCS3,220,223,A220-300,Airbus,True,True,SWISS,"AC_6776_ACA, OS_8804_AUA, SQ_2978_SIA, UA_9786_UAL",,,,2024-06-18T10:25:00Z,,,,,,VIE,,
1650844,D,2024-06-18T00:00:00Z,,,,,,,,,SN,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/alternate_flight-list/brussels_airlines_logo.jpg?vs=1&rev=7e60063a612349078f6b3931698f4fc1,2730,,,,,National,Brüssel,Brussels,SN2730 SN 2730 BRUSSELS AIRLINES  BRU National Brüssel Brussels       LX_4546_SWR LX4546 LX 4546,,A319,319,319,A319,Airbus,True,True,BRUSSELS AIRLINES,LX_4546_SWR,,,,2024-06-18T07:00:00Z,,,,,,BRU,,
1650845,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1348,,,,,Frederic Chopin Airport,Warschau,Warsaw,"LX1348 LX 1348 SWISS  WAW Frederic Chopin Airport Warschau Warsaw       AC_6807_ACA, LO_5054_LOT AC6807 AC 6807 LO5054 LO 5054",,E290,EMJ,290,ERJ-190 E2,Embraer,True,True,SWISS,"AC_6807_ACA, LO_5054_LOT",,,,2024-06-18T10:10:00Z,,,,,,WAW,,
1650846,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,758,,,,,Airport,Luxemburg,Luxembourg,LX758 LX 758 SWISS  LUX Airport Luxemburg Luxembourg        LX0758 LX 0758,,BCS3,220,223,A220-300,Airbus,True,True,SWISS,,,,,2024-06-18T15:30:00Z,,,,,,LUX,,
1650847,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1270,,,,,Kastrup,Kopenhagen,Copenhagen,"LX1270 LX 1270 SWISS  CPH Kastrup Kopenhagen Copenhagen       AC_6853_ACA, SK_3504_SAS, UA_9784_UAL AC6853 AC 6853 SK3504 SK 3504 UA9784 UA 9784",,BCS3,220,223,A220-300,Airbus,True,True,SWISS,"AC_6853_ACA, SK_3504_SAS, UA_9784_UAL",,,,2024-06-18T10:35:00Z,,,,,,CPH,,
1650848,D,2024-06-18T00:00:00Z,,,,,,,,,LH,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/lufthansa_neu.jpg?vs=1&rev=49c6298f9d5f49649a7f5641611a6a95,1191,,,,,Main Intl.,Frankfurt,Frankfurt,LH1191 LH 1191 LUFTHANSA  FRA Main Intl. Frankfurt Frankfurt       ,,CRJ9,CR9,CR9,CL-600 Regional Jet CRJ-900,Mitsubishi,True,True,LUFTHANSA,,,,,2024-06-18T12:40:00Z,,,,,,FRA,,
1650849,D,2024-06-18T00:00:00Z,,,,,,,,,OU,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/croatia.svg?vs=1&rev=ab07c92bd36c412bb3841fed1ff84c92,4467,,,,,Cilipi,Dubrovnik,Dubrovnik,"OU4467 OU 4467 CROATIA AIRLINES  DBV Cilipi Dubrovnik Dubrovnik       AC_2970_ACA, LX_4256_SWR, SK_9316_SAS, SQ_2416_SIA, TP_6861_TAP AC2970 AC 2970 LX4256 LX 4256 SK9316 SK 9316 SQ2416 SQ 2416 TP6861 TP 6861",,A319,319,319,A319,Airbus,True,True,CROATIA AIRLINES,"AC_2970_ACA, LX_4256_SWR, SK_9316_SAS, SQ_2416_SIA, TP_6861_TAP",,,,2024-06-18T13:40:00Z,,,,,,DBV,,
1650850,D,2024-06-18T00:00:00Z,,,,,,,,,EW,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/euro.svg?vs=1&rev=e18b64616a2d46b4a346fd2f517c9895,9767,,,,,International Airport,Düsseldorf,Düsseldorf,EW9767 EW 9767 EUROWINGS  DUS International Airport Düsseldorf Düsseldorf       LX_4402_SWR LX4402 LX 4402,,A320,32A,32A,A320,Airbus,True,True,EUROWINGS,LX_4402_SWR,,,,2024-06-18T17:10:00Z,,,,,,DUS,,
1650851,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,2806,,,,,International Airport,Genf,Geneva,"LX2806 LX 2806 SWISS  GVA International Airport Genf Geneva       EY_6218_ETD, SK_3530_SAS EY6218 EY 6218 SK3530 SK 3530",,BCS3,220,223,A220-300,Airbus,True,True,SWISS,"EY_6218_ETD, SK_3530_SAS",,,,2024-06-18T11:00:00Z,,,,,,GVA,,
1650852,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,560,,,,,Côte d'Azur,Nizza,Nice,LX560 LX 560 SWISS  NCE Côte d'Azur Nizza Nice        LX0560 LX 0560,,A320,320,320,A320,Airbus,True,True,SWISS,,,,,2024-06-18T15:10:00Z,,,,,,NCE,,
1650853,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1076,,,,,Main Intl.,Frankfurt,Frankfurt,LX1076 LX 1076 SWISS  FRA Main Intl. Frankfurt Frankfurt       LH_5741_DLH LH5741 LH 5741,,A320,320,320,A320,Airbus,True,True,SWISS,LH_5741_DLH,,,,2024-06-18T17:10:00Z,,,,,,FRA,,
1650854,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,1052,,,,,Airport,Hamburg,Hamburg,LX1052 LX 1052 SWISS  HAM Airport Hamburg Hamburg       ,,E190,EMJ,E90,ERJ-190,Embraer,True,True,SWISS,,,,,2024-06-18T06:30:00Z,,,,,,HAM,,
1650855,D,2024-06-18T00:00:00Z,,,,,,,,,FI,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/iceland.png?vs=1&rev=c96c8909a4a54403878054db8bda5c8d,569,,,,,Keflavik International Airport,Reykjavík,Reykjavík,FI569 FI 569 ICELANDAIR  KEF Keflavik International Airport Reykjavík Reykjavík        FI0569 FI 0569,,B38M,737,7M8,B737 Max 8,Boeing,True,True,ICELANDAIR,,,,,2024-06-18T12:00:00Z,,,,,,KEF,,
1650856,D,2024-06-18T00:00:00Z,,,,,,,,,EK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/emirates-neu.jpg?vs=1&rev=2acb4025394d473aaed26208c7d1175b,088,,,,,International Airport,Dubai,Dubai,EK088 EK 088 EMIRATES  DXB International Airport Dubai Dubai       QF_8088_QFA EK88 EK0088 EK 0088 QF8088 QF 8088,,A388,380,388,A380-800,Airbus,,True,EMIRATES,QF_8088_QFA,,,,2024-06-18T13:25:00Z,,,,,,DXB,,
1650857,D,2024-06-18T00:00:00Z,,,,,,,,,KL,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/klm.svg?vs=1&rev=4b8ef62311eb45909066dc822fca5058,1924,,,,,Schiphol,Amsterdam,Amsterdam,KL1924 KL 1924 KLM ROYAL DUTCH AIRL  AMS Schiphol Amsterdam Amsterdam       ,,B738,73H,73H,B737-800 (Winglets),Boeing,True,True,KLM ROYAL DUTCH AIRL,,,,,2024-06-18T15:35:00Z,,,,,,AMS,,
1650858,D,2024-06-18T00:00:00Z,,,,,,,,,GM,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/chair.svg?vs=1&rev=06e62bc9d6bf4ad69eca26a2cdb34af4,606,,,,,International Airport,Pristina,Pristina,GM606 GM 606 CHAIR AIRLINES AG  PRN International Airport Pristina Pristina        GM0606 GM 0606,,A320,320,320,A320,Airbus,,True,CHAIR AIRLINES AG,,,,,2024-06-18T03:45:00Z,,,,,,PRN,,
1650859,D,2024-06-18T00:00:00Z,,,,,,,,,LH,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/lufthansa_neu.jpg?vs=1&rev=49c6298f9d5f49649a7f5641611a6a95,2369,,,,,Franz J. Strauss Airport,München,Munich,LH2369 LH 2369 LUFTHANSA  MUC Franz J. Strauss Airport München Munich       ,,CRJ9,CR9,CR9,CL-600 Regional Jet CRJ-900,Mitsubishi,True,True,LUFTHANSA,,,,,2024-06-18T11:15:00Z,,,,,,MUC,,
1650860,D,2024-06-18T00:00:00Z,,,,,,,,,LX,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/swiss.svg?vs=1&rev=769ad8a5427540b99c5fafcb5ba21f5c,180,,,,,Suvarnabhumi Airport,Bangkok,Bangkok,LX180 LX 180 SWISS  BKK Suvarnabhumi Airport Bangkok Bangkok       TG_7103_THA LX0180 LX 0180 TG7103 TG 7103,,B77W,777,77W,B777-300ER,Boeing,,True,SWISS,TG_7103_THA,,,,2024-06-18T15:55:00Z,,,,,,BKK,,
1650861,D,2024-06-18T00:00:00Z,,,,,,,,,WK,https://media.flughafen-zuerich.ch/-/jssmedia/airport/portal/logos/airline/edelweiss.svg?vs=1&rev=c62a851a074242b3817b8cb7b10efad7,214,,,,,South-Reina Sofia Airport,Teneriffa,Tenerife,WK214 WK 214 EDELWEISS  TFS South-Reina Sofia Airport Teneriffa Tenerife       LX_8214_SWR WK0214 WK 0214 LX8214 LX 8214,,A320,320,320,A320,Airbus,True,True,EDELWEISS,LX_8214_SWR,,,,2024-06-18T04:10:00Z,,,,,,TFS,,
